,year,전용면적(㎡)_x,price,employment_rate(%),GDP(won),economysc,consumeprc,migrationpop,bankloan(1bw),room,bath,버스노선수,단지명_enc,enc_가좌동,enc_고양동,enc_관산동,enc_대화동,enc_덕은동,enc_덕이동,enc_도내동,enc_동산동,enc_마두동,enc_백석동,enc_사리현동,enc_삼송동,enc_성사동,enc_성석동,enc_식사동,enc_신원동,enc_원흥동,enc_일산동,enc_장항동,enc_주교동,enc_주엽동,enc_중산동,enc_지축동,enc_탄현동,enc_토당동,enc_풍동,enc_행신동,enc_향동동,enc_화정동
1684,2013,122,32275,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,2013,101,25680,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1686,2013,122,31083,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1687,2013,59,16266,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1688,2013,70,20013,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1689,2013,84,24055,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1690,2013,75,20075,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1691,2013,84,21604,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1692,2013,65,17342,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1693,2013,84,20632,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1694,2013,99,24634,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.00150296171868093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1695,2013,134,31100,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.00150296171868093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1696,2013,95,24679,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1697,2013,119,27866,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,2013,59,17053,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1699,2013,59,21585,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700,2013,84,28125,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,2013,123,41992,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1702,2013,124,42528,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1703,2013,59,36651,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1704,2013,59,36651,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1705,2013,94,61469,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1706,2013,94,61469,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1707,2013,95,62349,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1708,2013,95,62349,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,2013,119,79348,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1710,2013,119,79348,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,2013,120,79369,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,2013,120,79369,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1713,2013,145,95954,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1714,2013,145,95954,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,2013,170,116371,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1716,2013,170,116371,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.010609141543630095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1717,2013,62,14750,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.002121828308726019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1718,2013,84,23835,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1719,2013,37,9000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.003624790027406949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1720,2013,55,12900,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.003624790027406949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1721,2013,58,12966,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.003624790027406949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,2013,61,13000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.003624790027406949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1723,2013,68,14000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.003624790027406949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1724,2013,59,17271,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1725,2013,84,22258,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1726,2013,56,14000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0023870568473167712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1727,2013,84,19575,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0023870568473167712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1728,2013,84,25730,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1729,2013,84,24000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0009725046414994253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1730,2013,84,26208,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0009725046414994253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1731,2013,84,26788,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1732,2013,84,26508,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1733,2013,122,36333,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1734,2013,84,24340,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1735,2013,114,30000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1736,2013,84,23500,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1737,2013,114,30850,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1738,2013,134,33600,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1739,2013,75,22579,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,2013,84,25170,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1741,2013,58,16300,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1742,2013,76,19725,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1743,2013,59,18040,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1744,2013,84,26000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0016797807444080984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1745,2013,84,18750,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0005304570771815047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1746,2013,59,15985,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.002210237821589603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1747,2013,84,21000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.002210237821589603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1748,2013,57,12600,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0030943329502254443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1749,2013,68,15250,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0030943329502254443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1750,2013,84,17950,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0030943329502254443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1751,2013,122,28000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.0030943329502254443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1752,2013,39,11000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1753,2013,40,10550,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1754,2013,43,11825,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,25,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1755,2013,144,35160,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1756,2013,172,34500,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1757,2013,59,19100,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1758,2013,75,20417,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1759,2013,84,23002,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1760,2013,100,33505,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.00300592343736186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1761,2013,122,35696,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.00300592343736186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1762,2013,146,41500,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.00300592343736186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1763,2013,51,18309,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1764,2013,59,21196,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1765,2013,75,24397,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1766,2013,84,25994,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,2013,101,37845,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1768,2013,124,38791,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1769,2013,125,42100,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1770,2013,127,38125,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1771,2013,128,39960,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772,2013,149,47000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1773,2013,150,46000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.005658208823269384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774,2013,101,37061,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,2013,129,40166,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1776,2013,130,40775,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1777,2013,133,41500,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1778,2013,134,43340,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1779,2013,142,46083,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,2013,143,45066,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1781,2013,146,49000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1782,2013,155,48500,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.008222084696313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,2013,84,27574,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784,2013,75,27003,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785,2013,84,29509,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1786,2013,59,19000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1787,2013,72,21416,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1788,2013,84,22965,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1789,2013,59,14370,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1790,2013,84,15950,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1791,2013,134,33500,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1792,2013,84,21740,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1793,2013,37,11273,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1794,2013,59,15801,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1795,2013,84,21413,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1796,2013,134,30772,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.003536380514543365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1797,2013,59,18683,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1798,2013,84,21817,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1799,2013,59,16038,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800,2013,84,20607,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,3,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1801,2013,72,16000,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,9,0.0013261426929537619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1802,2013,84,20300,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,9,0.0013261426929537619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,2013,84,33451,59.8,1562673.6,95.2,107.68,16836.0,1154760.3,3,2,9,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
